date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2013-02-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.9,0.13
2013-02-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55,8.17
2013-02-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.5,2.75
2013-02-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5,0.74
2013-02-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.25,1.82
2013-02-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,40.5,6.02
2013-02-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,14.75,2.19
2013-02-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,12.12,1.8
2013-02-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.5,1.71
2013-02-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,6,0.89
2013-02-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.75,0.56
2013-02-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.75,0.56
2013-02-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,1.75,0.26
2013-03-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.09,0.6
2013-03-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,1.92,0.28
2013-03-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.9,0.72
2013-03-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.66
2013-03-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.66,0.097
2013-03-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,58.25,8.59
2013-03-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.25,2.69
2013-03-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6.03,0.89
2013-03-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,14.09,2.08
2013-03-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.25,6.23
2013-03-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,14.06,2.07
2013-03-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11,1.62
2013-03-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.96,1.62
2013-03-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,8.69,1.28
2013-03-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,2.38,0.35
2013-03-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,1.97,0.29
2013-03-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.53,0.37
2013-04-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.81,0.7
2013-04-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.56,0.52
2013-04-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.25,0.62
2013-04-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.88,0.71
2013-04-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.71,0.1
2013-04-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,56.13,8.15
2013-04-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.31,2.8
2013-04-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.28,0.77
2013-04-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.56,1.68
2013-04-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,37.75,5.48
2013-04-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,13.06,1.9
2013-04-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.31,1.64
2013-04-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.44,1.66
2013-04-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,9.69,1.41
2013-04-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.88,0.56
2013-04-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.41,0.49
2013-04-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.38,0.49
2013-05-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.06,0.58
2013-05-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.5,0.5
2013-05-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.16,0.6
2013-05-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.92,0.71
2013-05-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.78,0.11
2013-05-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,57.88,8.3
2013-05-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.94,2.72
2013-05-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.58,0.8
2013-05-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.38,1.78
2013-05-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,40.75,5.85
2013-05-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.75,1.83
2013-05-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.75,1.54
2013-05-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,12,1.72
2013-05-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,10.75,1.54
2013-05-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.78,0.54
2013-05-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.31,0.47
2013-05-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.88,0.41
2013-06-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.2,0.6
2013-06-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.75,0.54
2013-06-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.92,0.56
2013-06-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.72,0.68
2013-06-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.79,0.11
2013-06-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55.6,7.95
2013-06-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.7,2.68
2013-06-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.22,0.75
2013-06-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.1,1.87
2013-06-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.7,5.97
2013-06-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.4,1.77
2013-06-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,9.75,1.39
2013-06-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.43,1.63
2013-06-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,12,1.72
2013-06-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.52,0.5
2013-06-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.25,0.46
2013-06-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.75,0.39
2013-07-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,5.25,0.75
2013-07-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.69,0.67
2013-07-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4,0.57
2013-07-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.64
2013-07-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.84,0.12
2013-07-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,54.62,7.8
2013-07-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.12,2.73
2013-07-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.34,0.76
2013-07-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.25,1.89
2013-07-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.12,5.88
2013-07-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.81,1.83
2013-07-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,12.06,1.72
2013-07-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,12.03,1.72
2013-07-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.69,1.67
2013-07-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.5,0.5
2013-07-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.81,0.54
2013-07-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.69,0.38
2013-08-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.69,0.67
2013-08-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.75,0.68
2013-08-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4,0.57
2013-08-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.62,0.66
2013-08-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.86,0.12
2013-08-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,60.62,8.67
2013-08-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,21.75,3.11
2013-08-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.84,0.84
2013-08-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.88,1.84
2013-08-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,44.5,6.37
2013-08-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.62,1.81
2013-08-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.69,1.67
2013-08-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,12.5,1.79
2013-08-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,12.38,1.77
2013-08-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.38,0.48
2013-08-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.34,0.48
2013-08-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.97,0.42
2013-09-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,5.05,0.73
2013-09-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.78,0.69
2013-09-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.35,0.63
2013-09-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.95,0.72
2013-09-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.86,0.12
2013-09-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,57.9,8.4
2013-09-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.9,2.74
2013-09-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.57,0.81
2013-09-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.13,1.91
2013-09-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.8,6.21
2013-09-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.73,1.7
2013-09-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11,1.6
2013-09-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.7,1.7
2013-09-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.83,1.72
2013-09-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.1,0.6
2013-09-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.53,0.51
2013-09-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.75,0.54
2013-10-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,5.06,0.73
2013-10-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.56,0.66
2013-10-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,5.25,0.76
2013-10-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,6.5,0.94
2013-10-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.89,0.13
2013-10-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,62.38,9.05
2013-10-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17.88,2.6
2013-10-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.13,0.74
2013-10-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.56,1.97
2013-10-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,43.12,6.26
2013-10-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.79,1.71
2013-10-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.56,1.68
2013-10-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.69,1.7
2013-10-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,15.5,2.25
2013-10-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,5.56,0.81
2013-10-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,4.69,0.68
2013-10-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,4.38,0.64
2013-11-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.44,0.64
2013-11-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.81,0.7
2013-11-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,5.31,0.77
2013-11-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,5.44,0.79
2013-11-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.84,0.12
2013-11-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,59.63,8.65
2013-11-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,21.5,3.12
2013-11-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,4.97,0.72
2013-11-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.63,1.83
2013-11-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,41.69,6.05
2013-11-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12,1.74
2013-11-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.19,1.62
2013-11-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,12.19,1.77
2013-11-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,16.13,2.34
2013-11-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,5.25,0.76
2013-11-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.66,0.53
2013-11-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.75,0.54
2013-12-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.25,0.62
2013-12-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.4,0.49
2013-12-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.05,0.59
2013-12-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.08,0.59
2013-12-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.8,0.12
2013-12-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,58.8,8.53
2013-12-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17.7,2.57
2013-12-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.92,0.86
2013-12-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.95,1.73
2013-12-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.9,6.23
2013-12-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.15,1.76
2013-12-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.9,1.29
2013-12-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.7,1.55
2013-12-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,14,2.03
2013-12-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.48,0.5
2013-12-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.98,0.43
2013-12-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3,0.44
2014-01-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.56,0.66
2014-01-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.97,0.43
2014-01-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.16,0.6
2014-01-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.5,0.65
2014-01-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.81,0.12
2014-01-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,55.25,7.94
2014-01-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,16.5,2.37
2014-01-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.22,0.75
2014-01-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.25,1.76
2014-01-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.63,6.12
2014-01-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12,1.72
2014-01-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10,1.44
2014-01-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.81,1.7
2014-01-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,17,2.44
2014-01-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.25,0.61
2014-01-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.62,0.52
2014-01-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.25,0.32
2014-02-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.31,0.62
2014-02-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,4.25,0.61
2014-02-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.06,0.58
2014-02-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.48,0.64
2014-02-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.84,0.12
2014-02-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,60.38,8.68
2014-02-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,15.66,2.25
2014-02-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,4.78,0.69
2014-02-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.38,1.78
2014-02-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,48,6.9
2014-02-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.19,1.75
2014-02-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.44,1.64
2014-02-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.69,1.68
2014-02-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,17.44,2.51
2014-02-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.06,0.58
2014-02-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.59,0.37
2014-02-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.19,0.31
2014-03-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.62,0.66
2014-03-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.4,0.49
2014-03-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.17,0.6
2014-03-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.65,0.67
2014-03-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.81,0.12
2014-03-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,57.7,8.29
2014-03-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,16.5,2.37
2014-03-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.95,0.85
2014-03-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,11.93,1.71
2014-03-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,43,6.18
2014-03-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.62,1.67
2014-03-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.65,1.67
2014-03-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.45,1.5
2014-03-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.9,1.71
2014-03-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.45,0.5
2014-03-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.6,0.37
2014-03-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.92,0.42
2014-04-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.22,0.6
2014-04-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.56,0.51
2014-04-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.88,0.56
2014-04-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.34,0.62
2014-04-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.78,0.11
2014-04-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,57.12,8.18
2014-04-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,17.75,2.54
2014-04-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6.41,0.92
2014-04-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.75,1.83
2014-04-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,40.62,5.82
2014-04-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.12,1.74
2014-04-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.34,1.62
2014-04-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.5,1.65
