Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,31.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,32.6,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20222024,2024,%,33.6,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2016,%,23.2,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2017,%,25.9,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2018,%,28.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2019,%,28.1,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2020,%,26.1,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2021,%,25.6,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2022,%,27,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2023,%,27.1,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20222024,2024,%,28.8,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,20.5,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,23.2,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,26.1,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,25.6,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,23.7,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,23.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,24.6,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,24.5,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20222024,2024,%,26,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,25.9,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,28.7,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,31.8,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,30.7,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,28.4,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,27.8,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,29.5,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,29.7,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20222024,2024,%,31.6,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20142016,2016,%,32.3,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20152017,2017,%,33.9,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20162018,2018,%,37.2,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20172019,2019,%,34.4,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20182020,2020,%,29.5,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20192021,2021,%,29,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20202022,2022,%,29.9,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2023,%,32.5,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20222024,2024,%,32.8,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,29.3,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,30.7,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,34.1,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,31.6,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,27,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,26.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,27.2,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,29.6,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20222024,2024,%,30,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,35.4,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,37,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,40.3,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,37.2,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,32,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,31.6,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,32.6,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,35.5,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20222024,2024,%,35.6,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20142016,2016,million No,8.4,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20152017,2017,million No,8.8,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20162018,2018,million No,8.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20172019,2019,million No,7.8,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20182020,2020,million No,7.3,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20192021,2021,million No,7.8,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20202022,2022,million No,9.8,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20212023,2023,million No,11.7,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20222024,2024,million No,13.8,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,6.9,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,7.3,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,7.4,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,6.6,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,6.1,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,6.5,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,8.3,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,10.1,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,12.2,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,9.9,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,10.3,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,10.4,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,9.1,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,8.4,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,9,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,11.3,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,13.3,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071,Number of severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,15.4,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20142016,2016,million No,2.3,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20152017,2017,million No,2.6,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20162018,2018,million No,2.5,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20172019,2019,million No,2.4,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20182020,2020,million No,2.3,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20192021,2021,million No,2.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20202022,2022,million No,2.9,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20212023,2023,million No,3.4,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),6132,Value,20222024,2024,million No,4,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,1.8,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,2.1,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,2.1,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,2,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,1.9,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,2,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,2.5,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,2.9,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,3.5,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,2.8,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,3,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,3,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,2.8,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,2.7,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,2.8,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,3.4,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,3.9,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071M,Number of severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,4.5,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,3.2,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,3.2,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,3.3,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,2.7,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,2.5,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,2.8,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,3.6,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,4.4,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),6132,Value,20222024,2024,million No,5.3,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,2.7,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,2.7,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,2.8,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,2.3,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,2.1,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,2.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,3.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,3.8,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,4.8,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,3.8,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,3.8,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,3.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,3.1,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,2.9,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,3.2,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,4.2,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,5,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210071F,Number of severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,5.9,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20142016,2016,million No,27.6,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20152017,2017,million No,30.4,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20162018,2018,million No,34.3,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20172019,2019,million No,33,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20182020,2020,million No,29.9,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20192021,2021,million No,29.8,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20202022,2022,million No,31.6,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20212023,2023,million No,33.6,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),6132,Value,20222024,2024,million No,35.3,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,24.8,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,27.4,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,31.2,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,30.2,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,27.3,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,27.2,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,28.7,E,FAO data
